Fecha,Hora,Categoría,Ubicación,Género,Código Cliente,Cliente Recurrente,Proveedor,Nombre del producto,Marca,Precio unitario,Cantidad_vendida,Ingresos,CompraAlta,Categoría_num,Ubicación_num,Género_num
2020-03-27,07:12:06.481620,Zapatos,Tienda A,Masculino,1072,1,Proveedor B,Botas de Invierno,Timberland,80,1,80,0,4,1,1
2020-03-27,18:09:37.944486,Camisetas,Online,No especificado,1031,1,Proveedor C,Camiseta Básica,Gildan,15,1,15,0,2,0,2
2020-03-28,05:07:09.407351,Pantalones,Tienda B,Femenino,1060,1,Proveedor A,Jeans Slim,Levis,40,1,40,0,3,2,0
2020-03-28,16:04:40.870217,Pantalones,Tienda C,No especificado,1058,1,Proveedor B,Pantalón Chino,Dockers,35,1,35,0,3,3,2
2020-03-29,03:02:12.333083,Accesorios,Tienda B,Masculino,1051,1,Proveedor C,Cinturón,Grant,15,1,15,0,1,2,1
2020-03-29,13:59:43.795948,Pantalones,Tienda B,No especificado,1091,1,Proveedor B,Pantalón Chino,Dockers,35,1,35,0,3,2,2
2020-03-30,00:57:15.258814,Camisetas,Tienda C,No especificado,1005,1,Proveedor A,Camiseta Básica,Ultra Cotton,15,1,15,0,2,3,2
2020-03-30,11:54:46.721680,Pantalones,Tienda B,Masculino,1099,1,Proveedor D,Jeans Slim,Slim Fit,40,1,40,0,3,2,1
2020-03-30,22:52:18.184546,Accesorios,Tienda C,Femenino,1027,0,Proveedor D,Cinturón,Grant,15,1,15,0,1,3,0
2020-03-31,09:49:49.647411,Zapatos,Tienda A,No especificado,1044,1,Proveedor A,Zapatos Formales,Allen Edmonds,70,1,70,0,4,1,2
2020-03-31,20:47:21.110277,Zapatos,Online,No especificado,1085,1,Proveedor A,Zapatos Formales,Park Avenue,70,1,70,0,4,0,2
2020-04-01,07:44:52.573143,Zapatos,Tienda C,No especificado,1089,1,Proveedor A,Botas de Invierno,Timberland,80,1,80,0,4,3,2
2020-04-01,18:42:24.036009,Pantalones,Tienda A,Masculino,1009,1,Proveedor C,Pantalón Chino,Dockers,35,1,35,0,3,1,1
2020-04-02,05:39:55.498874,Camisetas,Tienda B,Femenino,1068,1,Proveedor B,Camiseta Casual,Uniqlo,25,1,25,0,2,2,0
2020-04-02,16:37:26.961740,Camisetas,Tienda B,Masculino,1032,1,Proveedor D,Camiseta Básica,Hanes,15,1,15,0,2,2,1
2020-04-03,03:34:58.424606,Abrigos,Online,No especificado,1039,1,Proveedor C,Chaqueta Ligera,Ascender,45,1,45,0,0,0,2
2020-04-03,14:32:29.887471,Zapatos,Tienda A,Masculino,1099,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,1,1
2020-04-04,01:30:01.350337,Pantalones,Online,Masculino,1081,1,Proveedor A,Jeans Slim,Slim Fit,40,1,40,0,3,0,1
2020-04-04,12:27:32.813203,Pantalones,Online,Masculino,1024,0,Proveedor A,Pantalón Deportivo,Adidas,30,1,30,0,3,0,1
2020-04-04,23:25:04.276069,Pantalones,Tienda A,Femenino,1099,1,Proveedor B,Jeans Slim,Slim Fit,40,1,40,0,3,1,0
2020-04-05,10:22:35.738934,Zapatos,Tienda C,Masculino,1084,0,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,3,1
2020-04-05,21:20:07.201800,Zapatos,Tienda C,No especificado,1087,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,3,2
2020-04-06,08:17:38.664666,Pantalones,Tienda B,Masculino,1069,0,Proveedor C,Pantalón Chino,Dockers,35,1,35,0,3,2,1
2020-04-06,19:15:10.127531,Abrigos,Tienda A,Masculino,1066,1,Proveedor C,Abrigo Largo,Canada Goose,100,1,100,0,0,1,1
2020-04-07,06:12:41.590397,Pantalones,Tienda B,Femenino,1051,1,Proveedor D,Pantalón Deportivo,Adidas,30,1,30,0,3,2,0
2020-04-07,17:10:13.053263,Camisetas,Tienda A,No especificado,1005,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,1,2
2020-04-08,04:07:44.516129,Camisetas,Tienda A,Masculino,1007,0,Proveedor C,Camiseta Casual,Uniqlo,25,1,25,0,2,1,1
2020-04-08,15:05:15.978994,Zapatos,Online,Masculino,1094,0,Proveedor B,Botas de Invierno,Timberland,80,1,80,0,4,0,1
2020-04-09,02:02:47.441860,Abrigos,Online,Femenino,1033,1,Proveedor A,Sudadera con Capucha,Champion,35,1,35,0,0,0,0
2020-04-09,13:00:18.904726,Abrigos,Tienda B,Femenino,1019,1,Proveedor B,Abrigo Largo,Canada Goose,100,1,100,0,0,2,0
2020-04-09,23:57:50.367591,Zapatos,Online,Masculino,1026,1,Proveedor D,Zapatos Formales,Park Avenue,70,1,70,0,4,0,1
2020-04-10,10:55:21.830457,Camisetas,Tienda A,Masculino,1097,1,Proveedor A,Camiseta Casual,Uniqlo,25,1,25,0,2,1,1
2020-04-10,21:52:53.293323,Zapatos,Tienda C,Masculino,1069,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,3,1
2020-04-11,08:50:24.756189,Camisetas,Tienda A,No especificado,1003,1,Proveedor B,Camiseta Deportiva,Nike,20,1,20,0,2,1,2
2020-04-11,19:47:56.219054,Zapatos,Tienda B,Femenino,1033,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,2,0
2020-04-12,06:45:27.681920,Accesorios,Tienda C,Femenino,1058,1,Proveedor B,Bufanda,Check,12,1,12,0,1,3,0
2020-04-12,17:42:59.144786,Abrigos,Online,Masculino,1031,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,0,0,0,1
2020-04-13,04:40:30.607651,Accesorios,Tienda A,No especificado,1029,1,Proveedor C,Cinturón,Grant,15,1,15,0,1,1,2
2020-04-13,15:38:02.070517,Zapatos,Tienda B,Femenino,1031,1,Proveedor D,Zapatos Formales,Allen Edmonds,70,1,70,0,4,2,0
2020-04-14,02:35:33.533383,Zapatos,Online,No especificado,1088,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,0,2
2020-04-14,13:33:04.996249,Zapatos,Tienda A,Femenino,1063,1,Proveedor C,Zapatos Formales,Park Avenue,70,1,70,0,4,1,0
2020-04-15,00:30:36.459114,Pantalones,Online,Masculino,1060,1,Proveedor B,Pantalón Chino,Dockers,35,1,35,0,3,0,1
2020-04-15,11:28:07.921980,Accesorios,Tienda C,Masculino,1032,1,Proveedor A,Gorra,New Era,10,1,10,0,1,3,1
2020-04-15,22:25:39.384846,Zapatos,Tienda C,No especificado,1090,1,Proveedor D,Botas de Invierno,Timberland,80,1,80,0,4,3,2
2020-04-16,09:23:10.847711,Zapatos,Tienda C,Femenino,1071,1,Proveedor B,Botas de Invierno,Timberland,80,1,80,0,4,3,0
2020-04-16,20:20:42.310577,Camisetas,Tienda A,Masculino,1042,1,Proveedor A,Camiseta Básica,Gildan,15,1,15,0,2,1,1
2020-04-17,07:18:13.773443,Camisetas,Tienda B,No especificado,1068,1,Proveedor C,Camiseta Básica,Gildan,15,1,15,0,2,2,2
2020-04-17,18:15:45.236309,Accesorios,Tienda C,Masculino,1067,1,Proveedor A,Bufanda,Check,12,1,12,0,1,3,1
2020-04-18,05:13:16.699174,Zapatos,Tienda C,No especificado,1006,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,3,2
2020-04-18,16:10:48.162040,Pantalones,Tienda B,Femenino,1059,1,Proveedor C,Pantalón Chino,Dockers,35,1,35,0,3,2,0
2020-04-19,03:08:19.624906,Abrigos,Tienda B,No especificado,1057,1,Proveedor D,Abrigo Largo,Langford Parka,100,1,100,0,0,2,2
2020-04-19,14:05:51.087771,Camisetas,Online,No especificado,1008,1,Proveedor D,Camiseta Deportiva,Nike,20,1,20,0,2,0,2
2020-04-20,01:03:22.550637,Camisetas,Tienda A,No especificado,1033,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,1,2
2020-04-20,12:00:54.013503,Pantalones,Tienda B,No especificado,1041,1,Proveedor C,Jeans Slim,Slim Fit,40,1,40,0,3,2,2
2020-04-20,22:58:25.476369,Accesorios,Tienda A,Femenino,1073,1,Proveedor A,Gorra,New Era,10,1,10,0,1,1,0
2020-04-21,09:55:56.939234,Camisetas,Tienda B,Femenino,1089,1,Proveedor B,Camiseta Deportiva,Nike,20,1,20,0,2,2,0
2020-04-21,20:53:28.402100,Zapatos,Tienda B,Masculino,1090,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,2,1
2020-04-22,07:50:59.864966,Pantalones,Online,Femenino,1041,1,Proveedor C,Jeans Slim,Slim Fit,40,1,40,0,3,0,0
2020-04-22,18:48:31.327831,Abrigos,Tienda B,Masculino,1078,1,Proveedor B,Chaqueta Ligera,Ascender,45,1,45,0,0,2,1
2020-04-23,05:46:02.790697,Accesorios,Tienda B,Femenino,1037,1,Proveedor D,Bufanda,Check,12,1,12,0,1,2,0
2020-04-23,16:43:34.253563,Abrigos,Online,Femenino,1075,1,Proveedor B,Abrigo Largo,Canada Goose,100,1,100,0,0,0,0
2020-04-24,03:41:05.716429,Pantalones,Online,No especificado,1054,1,Proveedor D,Pantalón Deportivo,Adidas,30,1,30,0,3,0,2
2020-04-24,14:38:37.179294,Camisetas,Tienda B,No especificado,1026,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,1,15,0,2,2,2
2020-04-25,01:36:08.642160,Pantalones,Tienda B,Masculino,1055,1,Proveedor B,Pantalón Chino,Dockers,35,1,35,0,3,2,1
2020-04-25,12:33:40.105026,Pantalones,Tienda A,Femenino,1096,1,Proveedor A,Pantalón Chino,Dockers,35,1,35,0,3,1,0
2020-04-25,23:31:11.567891,Accesorios,Tienda B,Femenino,1027,1,Proveedor A,Bufanda,Check,12,1,12,0,1,2,0
2020-04-26,10:28:43.030757,Zapatos,Tienda B,No especificado,1030,0,Proveedor D,Zapatos Formales,Allen Edmonds,70,1,70,0,4,2,2
2020-04-26,21:26:14.493623,Zapatos,Tienda A,No especificado,1073,1,Proveedor A,Botas de Invierno,Timberland,80,1,80,0,4,1,2
2020-04-27,08:23:45.956489,Pantalones,Tienda A,Masculino,1015,1,Proveedor B,Pantalón Deportivo,Adidas,30,1,30,0,3,1,1
2020-04-27,19:21:17.419354,Zapatos,Tienda A,No especificado,1041,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,1,2
2020-04-28,06:18:48.882220,Abrigos,Tienda B,No especificado,1043,0,Proveedor B,Abrigo Largo,Langford Parka,100,1,100,0,0,2,2
2020-04-28,17:16:20.345086,Abrigos,Tienda C,No especificado,1085,1,Proveedor C,Abrigo Largo,Canada Goose,100,1,100,0,0,3,2
2020-04-29,04:13:51.807951,Camisetas,Tienda B,Femenino,1010,1,Proveedor A,Camiseta Casual,Uniqlo,25,1,25,0,2,2,0
2020-04-29,15:11:23.270817,Zapatos,Tienda C,No especificado,1039,1,Proveedor D,Zapatos Formales,Allen Edmonds,70,1,70,0,4,3,2
2020-04-30,02:08:54.733683,Camisetas,Tienda A,Femenino,1052,1,Proveedor D,Camiseta Deportiva,Nike,20,1,20,0,2,1,0
2020-04-30,13:06:26.196549,Accesorios,Tienda A,No especificado,1062,0,Proveedor A,Bufanda,Check,12,1,12,0,1,1,2
2020-05-01,00:03:57.659414,Pantalones,Tienda C,Masculino,1065,1,Proveedor B,Pantalón Deportivo,Adidas,30,1,30,0,3,3,1
2020-05-01,11:01:29.122280,Zapatos,Tienda B,Masculino,1088,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,2,1
2020-05-01,21:59:00.585146,Pantalones,Online,No especificado,1009,1,Proveedor C,Pantalón Deportivo,Adidas,30,1,30,0,3,0,2
2020-05-02,08:56:32.048012,Pantalones,Tienda C,Femenino,1098,0,Proveedor B,Jeans Slim,Slim Fit,40,1,40,0,3,3,0
2020-05-02,19:54:03.510877,Camisetas,Tienda B,Masculino,1024,1,Proveedor B,Camiseta Casual,Uniqlo,25,1,25,0,2,2,1
2020-05-03,06:51:34.973743,Abrigos,Tienda C,No especificado,1089,1,Proveedor B,Chaqueta Ligera,Ascender,45,1,45,0,0,3,2
2020-05-03,17:49:06.436609,Zapatos,Tienda B,Masculino,1003,1,Proveedor C,Botas de Invierno,Timberland,80,1,80,0,4,2,1
2020-05-04,04:46:37.899474,Camisetas,Tienda B,Masculino,1035,1,Proveedor B,Camiseta Casual,Uniqlo,25,1,25,0,2,2,1
2020-05-04,15:44:09.362340,Abrigos,Tienda A,Masculino,1068,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,0,0,1,1
2020-05-05,02:41:40.825206,Abrigos,Online,Masculino,1006,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,1,35,0,0,0,1
2020-05-05,13:39:12.288072,Pantalones,Tienda B,Masculino,1075,1,Proveedor C,Pantalón Chino,Dockers,35,1,35,0,3,2,1
2020-05-06,00:36:43.750937,Pantalones,Tienda C,Masculino,1057,1,Proveedor D,Pantalón Deportivo,Adidas,30,1,30,0,3,3,1
2020-05-06,11:34:15.213803,Zapatos,Online,No especificado,1094,1,Proveedor D,Zapatos Formales,Allen Edmonds,70,1,70,0,4,0,2
2020-05-06,22:31:46.676669,Pantalones,Tienda C,Femenino,1095,1,Proveedor A,Pantalón Chino,Dockers,35,1,35,0,3,3,0
2020-05-07,09:29:18.139534,Camisetas,Tienda B,Femenino,1015,1,Proveedor B,Camiseta Deportiva,Nike,20,1,20,0,2,2,0
2020-05-07,20:26:49.602400,Accesorios,Tienda C,Femenino,1047,1,Proveedor D,Bufanda,Check,12,1,12,0,1,3,0
2020-05-08,07:24:21.065266,Camisetas,Online,No especificado,1047,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,0,2
2020-05-08,18:21:52.528132,Abrigos,Online,Femenino,1041,1,Proveedor D,Abrigo Largo,Canada Goose,100,1,100,0,0,0,0
2020-05-09,05:19:23.990997,Zapatos,Tienda C,Masculino,1053,1,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,3,1
2020-05-09,16:16:55.453863,Abrigos,Online,Femenino,1084,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,1,35,0,0,0,0
2020-05-10,03:14:26.916729,Abrigos,Tienda B,Masculino,1030,1,Proveedor C,Abrigo Largo,Canada Goose,100,1,100,0,0,2,1
2020-05-10,14:11:58.379594,Abrigos,Tienda A,Masculino,1074,1,Proveedor D,Abrigo Largo,Canada Goose,100,1,100,0,0,1,1
2020-05-11,01:09:29.842460,Accesorios,Tienda A,Masculino,1092,1,Proveedor B,Gorra,New Era,10,1,10,0,1,1,1
2020-05-11,12:07:01.305326,Camisetas,Tienda A,No especificado,1050,1,Proveedor C,Camiseta Básica,Gildan,15,1,15,0,2,1,2
2020-05-11,23:04:32.768192,Pantalones,Tienda C,Femenino,1011,1,Proveedor C,Pantalón Deportivo,Adidas,30,1,30,0,3,3,0
2020-05-12,10:02:04.231057,Accesorios,Online,Masculino,1054,1,Proveedor C,Bufanda,Check,12,1,12,0,1,0,1
2020-05-12,20:59:35.693923,Accesorios,Online,Masculino,1070,1,Proveedor D,Bufanda,Check,12,1,12,0,1,0,1
2020-05-13,07:57:07.156789,Accesorios,Tienda B,Masculino,1040,1,Proveedor C,Cinturón,Grant,15,1,15,0,1,2,1
2020-05-13,18:54:38.619654,Camisetas,Tienda B,Masculino,1038,1,Proveedor B,Camiseta Casual,Uniqlo,25,1,25,0,2,2,1
2020-05-14,05:52:10.082520,Zapatos,Online,Femenino,1059,1,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,0,0
2020-05-14,16:49:41.545386,Accesorios,Tienda A,No especificado,1076,1,Proveedor B,Cinturón,Grant,15,1,15,0,1,1,2
2020-05-15,03:47:13.008252,Camisetas,Tienda A,Femenino,1059,1,Proveedor A,Camiseta Casual,Uniqlo,25,1,25,0,2,1,0
2020-05-15,14:44:44.471117,Pantalones,Tienda B,Masculino,1046,1,Proveedor C,Pantalón Deportivo,Adidas,30,1,30,0,3,2,1
2020-05-16,01:42:15.933983,Camisetas,Online,Femenino,1043,1,Proveedor C,Camiseta Casual,Uniqlo,25,1,25,0,2,0,0
2020-05-16,12:39:47.396849,Accesorios,Online,No especificado,1007,1,Proveedor B,Bufanda,Check,12,1,12,0,1,0,2
2020-05-16,23:37:18.859714,Zapatos,Online,Femenino,1065,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,0,0
2020-05-17,10:34:50.322580,Zapatos,Online,Masculino,1029,1,Proveedor C,Botas de Invierno,Timberland,80,1,80,0,4,0,1
2020-05-17,21:32:21.785446,Accesorios,Online,No especificado,1090,1,Proveedor D,Gorra,New Era,10,1,10,0,1,0,2
2020-05-18,08:29:53.248312,Zapatos,Tienda C,Femenino,1001,1,Proveedor A,Botas de Invierno,Timberland,80,1,80,0,4,3,0
2020-05-18,19:27:24.711177,Zapatos,Tienda A,Femenino,1048,0,Proveedor B,Botas de Invierno,Timberland,80,1,80,0,4,1,0
2020-05-19,06:24:56.174043,Abrigos,Online,Femenino,1001,1,Proveedor B,Abrigo Largo,Canada Goose,100,1,100,0,0,0,0
2020-05-19,17:22:27.636909,Abrigos,Tienda B,Masculino,1001,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,0,0,2,1
2020-05-20,04:19:59.099774,Accesorios,Online,Masculino,1089,1,Proveedor D,Cinturón,Grant,15,1,15,0,1,0,1
2020-05-20,15:17:30.562640,Pantalones,Online,Femenino,1027,1,Proveedor B,Pantalón Deportivo,Adidas,30,1,30,0,3,0,0
2020-05-21,02:15:02.025506,Zapatos,Tienda C,No especificado,1011,1,Proveedor B,Zapatos Formales,Allen Edmonds,70,1,70,0,4,3,2
2020-05-21,13:12:33.488372,Camisetas,Tienda B,Femenino,1083,1,Proveedor A,Camiseta Básica,Ultra Cotton,15,1,15,0,2,2,0
2020-05-22,00:10:04.951237,Pantalones,Tienda C,Masculino,1005,1,Proveedor A,Jeans Slim,Levis,40,1,40,0,3,3,1
2020-05-22,11:07:36.414103,Abrigos,Tienda B,Femenino,1044,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,0,0,2,0
2020-05-22,22:05:07.876969,Camisetas,Online,Femenino,1016,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,0,0
2020-05-23,09:02:39.339834,Accesorios,Tienda A,Masculino,1084,1,Proveedor D,Cinturón,Grant,15,1,15,0,1,1,1
2020-05-23,20:00:10.802700,Pantalones,Tienda B,Masculino,1082,1,Proveedor A,Jeans Slim,Levis,40,1,40,0,3,2,1
2020-05-24,06:57:42.265566,Zapatos,Online,Femenino,1043,1,Proveedor C,Botas de Invierno,Timberland,80,1,80,0,4,0,0
2020-05-24,17:55:13.728432,Camisetas,Tienda A,No especificado,1097,1,Proveedor C,Camiseta Básica,Gildan,15,1,15,0,2,1,2
2020-05-25,04:52:45.191297,Zapatos,Online,Femenino,1003,1,Proveedor C,Botas de Invierno,Timberland,80,1,80,0,4,0,0
2020-05-25,15:50:16.654163,Zapatos,Tienda B,Masculino,1061,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,2,1
2020-05-26,02:47:48.117029,Camisetas,Tienda C,Femenino,1023,1,Proveedor D,Camiseta Básica,Gildan,15,1,15,0,2,3,0
2020-05-26,13:45:19.579894,Abrigos,Tienda B,Femenino,1045,1,Proveedor A,Abrigo Largo,Langford Parka,100,1,100,0,0,2,0
2020-05-27,00:42:51.042760,Pantalones,Tienda A,Femenino,1011,1,Proveedor D,Pantalón Deportivo,Adidas,30,1,30,0,3,1,0
2020-05-27,11:40:22.505626,Pantalones,Tienda C,No especificado,1088,1,Proveedor D,Pantalón Chino,Dockers,35,1,35,0,3,3,2
2020-05-27,22:37:53.968492,Zapatos,Tienda C,No especificado,1012,1,Proveedor A,Zapatos Formales,Allen Edmonds,70,1,70,0,4,3,2
2020-05-28,09:35:25.431357,Zapatos,Tienda A,Femenino,1001,1,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,1,0
2020-05-28,20:32:56.894223,Accesorios,Tienda C,Masculino,1045,1,Proveedor B,Bufanda,Check,12,1,12,0,1,3,1
2020-05-29,07:30:28.357089,Pantalones,Tienda B,No especificado,1062,1,Proveedor C,Pantalón Deportivo,Adidas,30,1,30,0,3,2,2
2020-05-29,18:27:59.819954,Accesorios,Tienda A,Femenino,1049,1,Proveedor C,Cinturón,Grant,15,1,15,0,1,1,0
2020-05-30,05:25:31.282820,Zapatos,Tienda A,No especificado,1051,1,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,1,2
2020-05-30,16:23:02.745686,Camisetas,Online,Femenino,1034,1,Proveedor D,Camiseta Casual,Uniqlo,25,1,25,0,2,0,0
2020-05-31,03:20:34.208552,Camisetas,Tienda A,Femenino,1099,1,Proveedor D,Camiseta Casual,Uniqlo,25,1,25,0,2,1,0
2020-05-31,14:18:05.671417,Accesorios,Tienda A,No especificado,1076,1,Proveedor D,Gorra,New Era,10,1,10,0,1,1,2
2020-06-01,01:15:37.134283,Abrigos,Online,Femenino,1048,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,1,35,0,0,0,0
2020-06-01,12:13:08.597149,Accesorios,Tienda C,Femenino,1000,1,Proveedor D,Cinturón,Grant,15,1,15,0,1,3,0
2020-06-01,23:10:40.060015,Camisetas,Tienda A,Masculino,1076,1,Proveedor D,Camiseta Casual,Uniqlo,25,1,25,0,2,1,1
2020-06-02,10:08:11.522880,Zapatos,Online,Masculino,1055,1,Proveedor B,Botas de Invierno,Timberland,80,1,80,0,4,0,1
2020-06-02,21:05:42.985746,Abrigos,Tienda B,Femenino,1032,1,Proveedor A,Chaqueta Ligera,Ascender,45,1,45,0,0,2,0
2020-06-03,08:03:14.448612,Pantalones,Tienda A,Femenino,1067,1,Proveedor A,Jeans Slim,Levis,40,1,40,0,3,1,0
2020-06-03,19:00:45.911477,Zapatos,Online,Femenino,1034,1,Proveedor D,Zapatos Formales,Allen Edmonds,70,1,70,0,4,0,0
2020-06-04,05:58:17.374343,Accesorios,Online,No especificado,1070,1,Proveedor C,Gorra,New Era,10,1,10,0,1,0,2
2020-06-04,16:55:48.837209,Accesorios,Tienda C,Femenino,1047,1,Proveedor A,Bufanda,Check,12,1,12,0,1,3,0
2020-06-05,03:53:20.300075,Zapatos,Online,Masculino,1055,1,Proveedor D,Botas de Invierno,Timberland,80,1,80,0,4,0,1
2020-06-05,14:50:51.762940,Accesorios,Online,No especificado,1084,1,Proveedor D,Gorra,New Era,10,1,10,0,1,0,2
2020-06-06,01:48:23.225806,Abrigos,Tienda B,No especificado,1015,1,Proveedor B,Abrigo Largo,Langford Parka,100,1,100,0,0,2,2
2020-06-06,12:45:54.688672,Camisetas,Tienda A,No especificado,1079,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,1,2
2020-06-06,23:43:26.151537,Zapatos,Online,Femenino,1073,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,0,0
2020-06-07,10:40:57.614403,Accesorios,Tienda B,No especificado,1066,1,Proveedor B,Gorra,New Era,10,1,10,0,1,2,2
2020-06-07,21:38:29.077269,Accesorios,Tienda C,Masculino,1051,1,Proveedor B,Gorra,New Era,10,1,10,0,1,3,1
2020-06-08,08:36:00.540135,Pantalones,Tienda C,Masculino,1003,1,Proveedor D,Pantalón Chino,Dockers,35,1,35,0,3,3,1
2020-06-08,19:33:32.003000,Accesorios,Online,No especificado,1064,1,Proveedor D,Gorra,New Era,10,1,10,0,1,0,2
2020-06-09,06:31:03.465866,Zapatos,Online,Masculino,1038,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,0,1
2020-06-09,17:28:34.928732,Zapatos,Tienda C,Femenino,1061,1,Proveedor B,Botas de Invierno,Timberland,80,1,80,0,4,3,0
2020-06-10,04:26:06.391597,Zapatos,Tienda A,No especificado,1025,1,Proveedor B,Botas de Invierno,Timberland,80,1,80,1,4,1,2
2020-06-10,15:23:37.854463,Abrigos,Tienda B,No especificado,1067,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,0,0,2,2
2020-06-11,02:21:09.317329,Zapatos,Tienda B,Femenino,1083,1,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,2,0
2020-06-11,13:18:40.780195,Pantalones,Tienda B,Masculino,1008,1,Proveedor A,Pantalón Deportivo,Adidas,30,1,30,0,3,2,1
2020-06-12,00:16:12.243060,Accesorios,Online,Masculino,1064,1,Proveedor D,Gorra,New Era,10,1,10,0,1,0,1
2020-06-12,11:13:43.705926,Camisetas,Tienda B,Femenino,1096,1,Proveedor D,Camiseta Deportiva,Nike,20,1,20,0,2,2,0
2020-06-12,22:11:15.168792,Abrigos,Tienda A,No especificado,1096,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,1,0,1,2
2020-06-13,09:08:46.631657,Pantalones,Tienda C,No especificado,1063,1,Proveedor D,Jeans Slim,Levis,40,1,40,0,3,3,2
2020-06-13,20:06:18.094523,Abrigos,Tienda A,No especificado,1086,1,Proveedor B,Abrigo Largo,Langford Parka,100,1,100,0,0,1,2
2020-06-14,07:03:49.557389,Pantalones,Tienda B,No especificado,1081,1,Proveedor B,Pantalón Chino,Dockers,35,1,35,0,3,2,2
2020-06-14,18:01:21.020255,Zapatos,Online,Masculino,1088,1,Proveedor A,Zapatos Formales,Allen Edmonds,70,1,70,0,4,0,1
2020-06-15,04:58:52.483120,Abrigos,Online,Femenino,1027,1,Proveedor D,Chaqueta Ligera,Ascender,45,1,45,1,0,0,0
2020-06-15,15:56:23.945986,Camisetas,Tienda C,No especificado,1097,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,3,2
2020-06-16,02:53:55.408852,Abrigos,Tienda C,Femenino,1064,1,Proveedor A,Sudadera con Capucha,Champion,35,1,35,0,0,3,0
2020-06-16,13:51:26.871717,Pantalones,Tienda B,No especificado,1067,1,Proveedor C,Jeans Slim,Levis,40,1,40,0,3,2,2
2020-06-17,00:48:58.334583,Camisetas,Tienda C,No especificado,1008,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,3,2
2020-06-17,11:46:29.797449,Zapatos,Online,Femenino,1044,1,Proveedor B,Zapatos Formales,Park Avenue,70,1,70,0,4,0,0
2020-06-17,22:44:01.260315,Camisetas,Online,No especificado,1006,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,1,20,0,2,0,2
2020-06-18,09:41:32.723180,Accesorios,Tienda A,No especificado,1036,1,Proveedor A,Gorra,New Era,10,1,10,0,1,1,2
2020-06-18,20:39:04.186046,Camisetas,Online,Masculino,1077,1,Proveedor B,Camiseta Básica,Gildan,15,1,15,0,2,0,1
2020-06-19,07:36:35.648912,Camisetas,Online,No especificado,1047,1,Proveedor A,Camiseta Básica,Hanes,15,1,15,0,2,0,2
2020-06-19,18:34:07.111777,Zapatos,Online,No especificado,1051,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,1,50,0,4,0,2
2020-06-20,05:31:38.574643,Accesorios,Tienda C,Masculino,1000,1,Proveedor A,Bufanda,Check,12,1,12,0,1,3,1
2020-06-20,16:29:10.037509,Pantalones,Tienda A,No especificado,1070,1,Proveedor D,Pantalón Deportivo,Adidas,30,1,30,0,3,1,2
2020-06-21,03:26:41.500375,Accesorios,Online,Femenino,1087,1,Proveedor A,Cinturón,Grant,15,1,15,0,1,0,0
2020-06-21,14:24:12.963240,Pantalones,Tienda B,Masculino,1024,1,Proveedor D,Pantalón Chino,Dockers,35,1,35,0,3,2,1
